oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
563216200007538,109718949,2458851.695252055,58851.1894907,12.7153282,0.00920485798,32768,zr,91.882459,22.3576291,1.11899996,0.00700000022,20200103189167,563,0x10,0x2,17.3199997,24.3849068,0.0585774407,0.11082194,5.57416352e-05,30,1.30799997,3
563216200007538,109718994,2458851.695703448,58851.1899421,12.7395248,0.00920952857,32768,zr,91.8824701,22.3575636,0.787,-0.00800000038,20200103189942,563,0x10,0x2,17.8999996,24.5962067,0.0479050539,0.100073919,2.85863698e-05,30,1.30499995,3
563216200007538,109719039,2458851.69615484,58851.1903935,12.7310743,0.00920788571,32768,zr,91.8824553,22.3575487,0.74000001,-0.0299999993,20200103190394,563,0x10,0x2,18.1200008,24.5667191,0.049300056,0.0972786322,2.85401838e-05,30,1.30200005,3
563216200007538,109719084,2458851.696606231,58851.1908449,12.7505789,0.00921169296,32768,zr,91.8824426,22.357539,0.282000005,0.00300000003,20200103190833,563,0x10,0x2,18.4099998,24.7002945,0.0434420146,0.0881182626,2.19021658e-05,30,1.29999995,3
563216200007538,109719129,2458851.6970576234,58851.1912963,12.7655954,0.0092146676,32768,zr,91.8824543,22.3575446,0.592999995,-0.00600000005,20200103191296,563,0x10,0x2,18.2900009,24.6863899,0.0436349884,0.0948744789,2.21220307e-05,30,1.29700005,3
563216200007538,109719174,2458851.6975090154,58851.1917477,12.7714806,0.00921584386,32768,zr,91.8824351,22.3575452,0.458999991,-0.0179999992,20200103191748,563,0x10,0x2,18.0900002,24.5233002,0.0591340028,0.0953573436,4.08898777e-05,30,1.29499996,3
563216200007538,109719219,2458851.697960408,58851.1921991,12.7719202,0.00921593141,32768,zr,91.8824542,22.3575352,0.564999998,-0.00300000003,20200103192199,563,0x10,0x2,18.5799999,24.8847256,0.0426554866,0.0780939162,2.12705309e-05,30,1.29200006,3
563216200007538,109719263,2458851.6984002003,58851.1926389,12.7609501,0.00921374373,32768,zr,91.8824501,22.3575439,0.316000015,-0.0170000009,20200103192639,563,0x10,0x2,18.8500004,24.9957085,0.0367393084,0.0938099399,1.56291881e-05,30,1.28999996,3
563216200007538,109719309,2458851.6988515924,58851.1930903,12.7619305,0.00921393838,32768,zr,91.8824443,22.3575373,0.73299998,-0.00499999989,20200103193090,563,0x10,0x2,18.7700005,24.8816929,0.0361282863,0.0891609639,1.51208733e-05,30,1.28799999,3
563216200007538,109719354,2458851.6993029844,58851.1935417,12.7476377,0.00921111554,32768,zr,91.8824471,22.3575402,0.795000017,-0.0209999997,20200103193542,563,0x10,0x2,18.7800007,24.8423519,0.0350965038,0.0878819004,1.4210379e-05,30,1.28499997,3
563216200007538,109719399,2458851.699754377,58851.1939931,12.7733679,0.00921622198,32768,zr,91.8824405,22.3575425,0.606999993,-0.0209999997,20200103193993,563,0x10,0x2,18.7399998,24.8661938,0.0381820612,0.088645272,1.67033377e-05,30,1.28299999,3
563216200007538,109719444,2458851.700205669,58851.1944444,12.7861376,0.00921879802,32768,zr,91.8824425,22.3575414,0.430999994,-0.0189999994,20200103194444,563,0x10,0x2,18.6100006,24.8320045,0.0489481091,0.0818117335,2.79188916e-05,30,1.27999997,3
563216200007538,109719489,2458851.7006570613,58851.1948958,12.7442379,0.00921044871,32768,zr,91.8824426,22.3575422,0.718999982,0.00400000019,20200103194896,563,0x10,0x2,18.8700008,24.9429379,0.0353117213,0.0863015503,1.4400408e-05,30,1.278,3
563216200007538,109719534,2458851.7011084533,58851.1953472,12.7422714,0.00921006501,32768,zr,91.8824436,22.3575369,0.630999982,0.0560000017,20200103195347,563,0x10,0x2,18.8799992,24.9469624,0.0357482322,0.0885548145,1.50007982e-05,30,1.27600002,3
563216200007538,109719579,2458851.7015598454,58851.1957986,12.7396469,0.00920955278,32768,zr,91.8824487,22.3575367,0.531000018,0.0149999997,20200103195799,563,0x10,0x2,19.0900002,25.1173267,0.0303952433,0.0905294567,1.07890619e-05,30,1.273,3
563216200007538,109719625,2458851.7020112383,58851.19625,12.7689276,0.0092153335,32768,zr,91.8824702,22.3575345,0.419,0.00700000022,20200103196250,563,0x10,0x2,19.0200005,25.0947342,0.0348358192,0.0873434469,1.42472682e-05,30,1.27100003,3
563216200007538,109719670,2458851.7024626294,58851.1967014,12.7740812,0.00921636447,32768,zr,91.8824524,22.3575407,0.31099999,-0.00700000022,20200103196701,563,0x10,0x2,19.0200005,25.1129093,0.0331109203,0.0855115578,1.28426873e-05,30,1.26900005,3
563216200007538,109719715,2458851.7029140224,58851.1971528,12.7456045,0.00921071693,32768,zr,91.8824533,22.3575323,0.950999975,0.00200000009,20200103197153,563,0x10,0x2,19.0699997,25.0803242,0.029450953,0.0901670754,1.0073335e-05,30,1.26600003,3
563216200007538,109719760,2458851.7033654135,58851.1976042,12.7556887,0.00921270158,32768,zr,91.8824362,22.3575411,0.430999994,0.0120000001,20200103197604,563,0x10,0x2,19.0100002,25.021452,0.0304124095,0.0872642323,1.06821644e-05,30,1.26400006,3
563216200007538,109719805,2458851.7038168064,58851.1980556,12.7475786,0.00921110436,32768,zr,91.8824383,22.357539,0.703999996,-0.0120000001,20200103198056,563,0x10,0x2,18.9200001,25.0112762,0.0319488049,0.0901721641,1.19026572e-05,30,1.26199996,3
563216200007538,109719850,2458851.704268099,58851.1985069,12.7688713,0.00921532232,32768,zr,91.8824553,22.3575284,0.913999975,0.00499999989,20200103198495,563,0x10,0x2,18.75,24.9266605,0.0346489772,0.0830363557,1.40751035e-05,30,1.25999999,3
563216200007538,109719894,2458851.704707992,58851.1989468,12.7679033,0.00921512861,32768,zr,91.8824507,22.3575433,0.605000019,0.00800000038,20200103198947,563,0x10,0x2,18.6700001,24.8347034,0.0367582589,0.0941338837,1.56820024e-05,30,1.25699997,3
563216200007538,109719939,2458851.7051592832,58851.1993981,12.751895,0.0092119528,32768,zr,91.8824577,22.3575337,1.01900005,0.0179999992,20200103199398,563,0x10,0x2,18.8400002,24.9116249,0.0342191458,0.0855433717,1.34021457e-05,30,1.255,3
563216200007538,109719984,2458851.705610676,58851.1998495,12.7348585,0.00920861959,32768,zr,91.8824618,22.3575352,0.395999998,-0.0189999994,20200103199850,563,0x10,0x2,18.7700005,24.9955158,0.0369146504,0.0900435075,1.56963051e-05,30,1.25300002,3
563216200007538,109720030,2458851.706062068,58851.2003009,12.7664652,0.00921484176,32768,zr,91.8824557,22.3575373,0.592000008,0.00700000022,20200103200301,563,0x10,0x2,18.7600002,25.0022583,0.0340416655,0.0872538611,1.34205902e-05,30,1.25100005,3
563216200007538,109720075,2458851.70651346,58851.2007523,12.748827,0.00921134837,32768,zr,91.8824488,22.357535,0.36500001,-0.00300000003,20200103200752,563,0x10,0x2,18.7900009,24.9965439,0.033251185,0.0927348211,1.28391212e-05,30,1.24899995,3
563216200007538,109720120,2458851.706964852,58851.2012037,12.7553444,0.00921263453,32768,zr,91.882444,22.3575457,0.338999987,0.0109999999,20200103201192,563,0x10,0x2,18.8400002,24.9941044,0.034474235,0.0887298062,1.37549996e-05,30,1.24699998,3
563216200007538,109720164,2458851.707404644,58851.2016435,12.7646885,0.00921448693,32768,zr,91.882454,22.357542,0.469000012,0.0,20200103201644,563,0x10,0x2,18.5300007,24.8524742,0.0382777825,0.0851024091,1.70572257e-05,30,1.24399996,3
563216200007538,109720209,2458851.7078560363,58851.2020949,12.7681541,0.00921517797,32768,zr,91.8824471,22.3575416,0.625999987,0.00100000005,20200103202095,563,0x10,0x2,18.3899994,24.7099552,0.0419644304,0.0910294577,2.02704123e-05,30,1.24199998,3
563216200007538,109720254,2458851.7083074283,58851.2025463,12.757966,0.00921315141,32768,zr,91.8824396,22.357534,0.508000016,0.0130000003,20200103202546,563,0x10,0x2,18.6800003,24.898737,0.0366632156,0.0866277441,1.56145015e-05,30,1.24000001,3
563216200007538,109720299,2458851.708758821,58851.2029977,12.7528343,0.00921213813,32768,zr,91.8824507,22.3575358,0.444000006,0.0,20200103202998,563,0x10,0x2,18.75,24.8875828,0.0337923616,0.0844365209,1.33071408e-05,30,1.23800004,3
563216200007538,109720344,2458851.709210213,58851.2034491,12.7348661,0.00920862239,32768,zr,91.8824471,22.3575343,0.358999997,-0.0140000004,20200103203449,563,0x10,0x2,18.8600006,25.1605377,0.0339251645,0.0933770537,1.33576505e-05,30,1.23599994,3
563216200007538,109720388,2458851.7096500047,58851.2038889,12.7622633,0.0092140045,32768,zr,91.8824547,22.3575357,0.395999998,0.0160000008,20200103203889,563,0x10,0x2,19.2800007,25.3890362,0.0265253019,0.091345109,8.2825145e-06,30,1.23399997,3
563216200007538,109720435,2458851.7101129973,58851.2043519,12.759284,0.00921341218,32768,zr,91.8824519,22.3575359,0.609000027,-0.0120000001,20200103204340,563,0x10,0x2,19.2199993,25.281044,0.0278950762,0.0866576955,8.95516223e-06,30,1.23199999,3
563216200007538,109720479,2458851.7105527893,58851.2047917,12.7547503,0.00921251625,32768,zr,91.8824394,22.3575365,0.460999995,-0.00800000038,20200103204792,563,0x10,0x2,19.1399994,25.2915058,0.027559109,0.0914790481,8.89293824e-06,30,1.23000002,3
563216200007538,109720525,2458851.7110156817,58851.2052546,12.7480679,0.00921120029,32768,zr,91.8824483,22.3575418,0.652999997,-0.00200000009,20200103205243,563,0x10,0x2,19.1299992,25.2907791,0.028016733,0.0901026204,9.04660465e-06,30,1.22800004,3
563216200007538,109720570,2458851.7114670738,58851.205706,12.7570171,0.00921296421,32768,zr,91.8824633,22.3575446,0.509000003,0.00200000009,20200103205694,563,0x10,0x2,18.9799995,25.2497673,0.0305248871,0.0849425271,1.08873837e-05,30,1.22599995,3
563216200007538,109720614,2458851.711906866,58851.2061458,12.7647743,0.00921450462,32768,zr,91.8824568,22.3575439,0.510999978,-0.00200000009,20200103206146,563,0x10,0x2,19.0499992,25.2395725,0.0289712567,0.0843567699,9.84696544e-06,30,1.22399998,3
563216200007538,109720659,2458851.712358258,58851.2065972,12.7626972,0.00921409111,32768,zr,91.8824448,22.3575537,0.725000024,-0.0189999994,20200103206597,563,0x10,0x2,18.8299999,25.1634865,0.0340512544,0.0833843425,1.3439836e-05,30,1.222,3
563216200007538,109720704,2458851.7128096507,58851.2070486,12.7505846,0.00921169482,32768,zr,91.8824591,22.3575395,0.589999974,-0.00200000009,20200103207049,563,0x10,0x2,18.6900005,25.0923214,0.0344394222,0.0906734318,1.37198676e-05,30,1.22000003,3
563216200007538,109720749,2458851.7132610427,58851.2075,12.7497149,0.00921152346,32768,zr,91.88246,22.3575449,0.587000012,0.0120000001,20200103207500,563,0x10,0x2,18.5400009,24.9894333,0.0375927463,0.0883234069,1.62994274e-05,30,1.21800005,3
563216200007538,109720795,2458851.7137124348,58851.2079514,12.7492981,0.0092114415,32768,zr,91.8824595,22.3575424,0.799000025,-0.0189999994,20200103207951,563,0x10,0x2,18.6299992,25.034029,0.0370539129,0.0916895792,1.61374828e-05,30,1.21599996,3
563216200007538,109720840,2458851.714163827,58851.2084028,12.7479801,0.00921118259,32768,zr,91.88245730000001,22.3575403,0.683000028,-0.00100000005,20200103208403,563,0x10,0x2,18.6000004,25.0487061,0.0363074392,0.0920041576,1.5247113e-05,30,1.21399999,3
563216200007538,109720885,2458851.7146152197,58851.2088542,12.7547321,0.00921251252,32768,zr,91.88245610000001,22.357541,0.630999982,0.0109999999,20200103208843,563,0x10,0x2,18.7800007,25.0794868,0.0342786834,0.0896742567,1.37070283e-05,30,1.21200001,3
563216200007538,109720930,2458851.7150666118,58851.2093056,12.7531385,0.00921219774,32768,zr,91.8824508,22.3575438,0.42899999,-0.00200000009,20200103209306,563,0x10,0x2,18.7000008,25.0578861,0.0360067748,0.0938798487,1.51795684e-05,30,1.21099997,3
563216200007538,109720975,2458851.715517903,58851.2097569,12.7549438,0.00921255443,32768,zr,91.8824507,22.3575437,0.182999998,-0.00400000019,20200103209745,563,0x10,0x2,18.6599998,25.0946999,0.0348249227,0.0895639881,1.39529657e-05,30,1.20899999,3
563216200007538,109721020,2458851.7159692952,58851.2102083,12.7633762,0.00921422523,32768,zr,91.8824545,22.3575461,0.301999986,0.00700000022,20200103210208,563,0x10,0x2,18.4699993,24.9751682,0.0399758816,0.0898621529,1.82940621e-05,30,1.20700002,3
563216200007538,109721064,2458851.716409088,58851.2106481,12.7442703,0.00921045523,32768,zr,91.8824554,22.3575382,0.112000003,-0.0,20200103210648,563,0x10,0x2,18.75,25.1029797,0.0342618302,0.0896107331,1.36251074e-05,30,1.20500004,3
563216200007538,109721109,2458851.71686048,58851.2110995,12.7566204,0.00921288598,32768,zr,91.8824548,22.357535,0.419999987,-0.00600000005,20200103211100,563,0x10,0x2,18.7000008,25.0943832,0.0351334326,0.0884232894,1.4242114e-05,30,1.20299995,3
563216200007538,109721155,2458851.717311872,58851.2115509,12.7637568,0.00921430066,32768,zr,91.8824408,22.3575477,0.233999997,0.00400000019,20200103211551,563,0x10,0x2,18.5599995,24.882534,0.0375041664,0.0885322541,1.61237149e-05,30,1.20099998,3
563216200007538,109721200,2458851.717763264,58851.2120023,12.751833,0.00921194069,32768,zr,91.8824518,22.3575484,0.354000002,-0.00700000022,20200103212002,563,0x10,0x2,18.5200005,24.9095745,0.0395193286,0.0876310989,1.79879062e-05,30,1.199,3
563216200007538,109721245,2458851.718214656,58851.2124537,12.7475262,0.00921109412,32768,zr,91.8824513,22.3575507,0.52700001,-0.0,20200103212454,563,0x10,0x2,18.6100006,24.95825,0.0380525589,0.0861764252,1.67440521e-05,30,1.19799995,3
563216200007538,109721290,2458851.7186660483,58851.2129051,12.7512779,0.00921183079,32768,zr,91.8824467,22.3575377,0.703000009,0.00400000019,20200103212905,563,0x10,0x2,18.5,24.9549866,0.0381882228,0.0904473066,1.69111972e-05,30,1.19599998,3
563216200007538,109721335,2458851.7191174403,58851.2133565,12.7758188,0.00921671279,32768,zr,91.8824423,22.3575484,0.632000029,-0.0170000009,20200103213356,563,0x10,0x2,18.5900002,24.9106483,0.0414259955,0.0948576778,1.98541329e-05,30,1.19400001,3
563216200007538,109721380,2458851.719568833,58851.2138079,12.7553968,0.00921264384,32768,zr,91.8824492,22.3575437,0.499000013,-0.0199999996,20200103213796,563,0x10,0x2,18.6599998,24.919138,0.0370519906,0.0886696279,1.57661943e-05,30,1.19200003,3
563216200007538,109721424,2458851.7200086247,58851.2142477,12.7614279,0.00921383873,32768,zr,91.8824535,22.3575445,0.437000006,0.0109999999,20200103214248,563,0x10,0x2,18.4400005,24.9711952,0.0400689915,0.0885823444,1.84454257e-05,30,1.19099998,3
563216200007538,109721469,2458851.7204600167,58851.2146991,12.7445536,0.00921051018,32768,zr,91.8824532,22.3575356,0.307000011,0.0140000004,20200103214699,563,0x10,0x2,18.6700001,24.9702492,0.0350387692,0.0908914953,1.42673562e-05,30,1.18900001,3
563216200007538,109721515,2458851.720911409,58851.2151505,12.7556744,0.00921269879,32768,zr,91.8824552,22.3575452,0.654999971,-0.00600000005,20200103215150,563,0x10,0x2,18.75,25.0774021,0.0340975448,0.0902334452,1.3552055e-05,30,1.18700004,3
563216200007538,109721560,2458851.7213628013,58851.2156019,12.7463751,0.00921086781,32768,zr,91.8824582,22.3575442,0.492000014,-0.00600000005,20200103215602,563,0x10,0x2,18.8600006,25.0860767,0.0326282904,0.0932011232,1.22422016e-05,30,1.18499994,3
563216200007538,109721605,2458851.7218140936,58851.2160532,12.748702,0.00921132416,32768,zr,91.8824541,22.3575387,0.838999987,-0.00200000009,20200103216053,563,0x10,0x2,18.7299995,25.0824146,0.0354013555,0.0875394046,1.45280919e-05,30,1.18400002,3
563216200007538,109721650,2458851.7222654857,58851.2165046,12.7529325,0.00921215676,32768,zr,91.8824488,22.357549,0.43599999,0.0199999996,20200103216505,563,0x10,0x2,18.9099998,25.1046486,0.0307824109,0.0897087306,1.0880909e-05,30,1.18200004,3
563216200007538,109721695,2458851.7227168777,58851.216956,12.7500648,0.00921159238,32768,zr,91.8824548,22.357543,0.601000011,-0.0170000009,20200103216956,563,0x10,0x2,18.6900005,25.0917683,0.0348010063,0.0884900838,1.38907626e-05,30,1.17999995,3
563216200007538,109721740,2458851.7231682697,58851.2174074,12.745574,0.00921071041,32768,zr,91.882445,22.3575461,0.522000015,0.0240000002,20200103217407,563,0x10,0x2,19.0900002,25.249258,0.0274767652,0.0930912793,8.84096244e-06,30,1.17900002,3
563216200007538,109721785,2458851.7236196618,58851.2178588,12.7549143,0.00921254884,32768,zr,91.88244940000001,22.3575396,0.372000009,0.00400000019,20200103217859,563,0x10,0x2,19.0400009,25.2866535,0.0291246083,0.0859005228,9.83629434e-06,30,1.17700005,3
563216200007538,109721831,2458851.7240710543,58851.2183102,12.754755,0.00921251718,32768,zr,91.882456,22.3575393,0.944000006,-0.0140000004,20200103218310,563,0x10,0x2,18.8600006,25.2434788,0.0322629549,0.0908041447,1.20442401e-05,30,1.176,3
563216200007538,109721876,2458851.7245224463,58851.2187616,12.7459059,0.00921077561,32768,zr,91.8824571,22.3575372,0.449999988,-0.0149999997,20200103218750,563,0x10,0x2,18.6399994,25.0355911,0.0411858298,0.0881868377,1.94434106e-05,30,1.17400002,3
563216200007538,109721920,2458851.724962238,58851.2192014,12.7617378,0.00921389926,32768,zr,91.8824479,22.3575495,0.421000004,-0.00400000019,20200103219201,563,0x10,0x2,18.5400009,25.0205059,0.0370296352,0.0906959027,1.5867623e-05,30,1.17200005,3
563216200007538,109721965,2458851.7254136307,58851.2196528,12.7388945,0.00920940563,32768,zr,91.8824527,22.3575439,0.592000008,-0.0140000004,20200103219653,563,0x10,0x2,18.7399998,25.1025639,0.0348269492,0.0916840583,1.41602095e-05,30,1.171,3
563216200007538,109722010,2458851.7258650227,58851.2201042,12.755825,0.00921272859,32768,zr,91.8824556,22.3575466,0.419,-0.00499999989,20200103220104,563,0x10,0x2,18.8400002,25.1595535,0.0329423994,0.0817658901,1.27904441e-05,30,1.16900003,3
563216200007538,109722055,2458851.726316415,58851.2205556,12.7394686,0.00920951832,32768,zr,91.8824637,22.3575327,0.58099997,-0.0160000008,20200103220556,563,0x10,0x2,18.8899994,25.1511269,0.0329777077,0.0883799344,1.27620078e-05,30,1.16799998,3
563216200007538,109722100,2458851.7267677067,58851.2210069,12.7397566,0.0092095742,32768,zr,91.882453,22.3575412,0.595000029,-0.0199999996,20200103221007,563,0x10,0x2,18.8299999,25.123415,0.0329187252,0.0891033486,1.25403558e-05,30,1.16600001,3
563216200007538,109722145,2458851.727219099,58851.2214583,12.7599907,0.00921355281,32768,zr,91.8824634,22.3575503,0.671000004,-0.00700000022,20200103221447,563,0x10,0x2,18.4300003,25.0477371,0.0393055603,0.0892798826,1.78219725e-05,30,1.16400003,3
563216200007538,109722190,2458851.727670491,58851.2219097,12.762146,0.00921398122,32768,zr,91.8824532,22.3575541,0.416000009,0.00300000003,20200103221898,563,0x10,0x2,18.4200001,25.049902,0.0403448567,0.0867240429,1.8751376e-05,30,1.16299999,3
563216200007538,109722234,2458851.728110284,58851.2223495,12.7437477,0.00921035279,32768,zr,91.8824656,22.3575447,0.605000019,-0.00499999989,20200103222350,563,0x10,0x2,18.3999996,25.0144234,0.041937571,0.0899386927,2.03924537e-05,30,1.16100001,3
563216200007538,109722280,2458851.728561675,58851.2228009,12.7386761,0.00920936279,32768,zr,91.882453,22.3575441,0.540000021,-0.00999999978,20200103222801,563,0x10,0x2,18.6399994,25.0723305,0.035110198,0.0883763134,1.44325995e-05,30,1.15999997,3
563216200007538,109722325,2458851.729013068,58851.2232523,12.7599382,0.00921354163,32768,zr,91.8824585,22.3575683,0.36500001,0.00400000019,20200103223252,563,0x10,0x2,18.2099991,25.1046848,0.0421190187,0.0879577845,2.06364675e-05,30,1.15799999,3
563216200007538,109722370,2458851.7294644592,58851.2237037,12.7404137,0.00920970179,32768,zr,91.8824339,22.3575554,0.934000015,-0.00200000009,20200103223704,563,0x10,0x2,18.6000004,25.2990894,0.0382716805,0.0901293084,1.69021641e-05,30,1.15699995,3
563216200007538,109722415,2458851.729915852,58851.2241551,12.7408152,0.00920978002,32768,zr,91.88248530000001,22.3575559,0.825999975,0.00600000005,20200103224144,563,0x10,0x2,18.1499996,25.2334785,0.0454575196,0.091922909,2.43080103e-05,30,1.15499997,3
563216200007538,109722459,2458851.730355644,58851.2245949,12.7513332,0.00921184197,32768,zr,91.8824462,22.3575631,0.616999984,-0.00100000005,20200103224595,563,0x10,0x2,18.1000004,25.2230568,0.0456408374,0.0983350277,2.43490304e-05,30,1.15400004,3
563216200007538,109722505,2458851.730818636,58851.2250579,12.7403345,0.00920968596,32768,zr,91.8824435,22.3575688,0.493999988,-0.00100000005,20200103225046,563,0x10,0x2,18.5799999,25.2930107,0.0398122333,0.0882287249,1.83638476e-05,30,1.15199995,3
563216200007538,109722550,2458851.731270028,58851.2255093,12.7652712,0.00921460334,32768,zr,91.8824579,22.3575487,0.694999993,-0.00200000009,20200103225498,563,0x10,0x2,18.4200001,25.1920547,0.0386752263,0.0907632113,1.72860691e-05,30,1.15100002,3
563216200007538,109722596,2458851.73172132,58851.2259606,12.760047,0.00921356399,32768,zr,91.8824497,22.3575509,0.463999987,-0.00100000005,20200103225961,563,0x10,0x2,18.0,25.0347939,0.0458215773,0.0879481211,2.50625326e-05,30,1.14999998,3
563216200007538,109722641,2458851.732172712,58851.226412,12.7372332,0.00920908246,32768,zr,91.8824574,22.3575526,0.481000006,-0.00400000019,20200103226400,563,0x10,0x2,18.4699993,25.1968803,0.0378127173,0.0894981921,1.66414284e-05,30,1.148,3
563216200007538,109722686,2458851.732624104,58851.2268634,12.7520857,0.00921199005,32768,zr,91.8824524,22.3575505,0.620999992,-0.00800000038,20200103226852,563,0x10,0x2,18.6000004,25.2208118,0.0362891853,0.0853755176,1.54267327e-05,30,1.14699996,3
563216200007538,109722731,2458851.7330754963,58851.2273148,12.7609272,0.00921373814,32768,zr,91.8824675,22.3575484,0.252999991,-0.00600000005,20200103227315,563,0x10,0x2,18.75,25.2186775,0.0338012911,0.0918066949,1.33497406e-05,30,1.14499998,3
563216200007538,109722776,2458851.7335268883,58851.2277662,12.7588587,0.00921332836,32768,zr,91.88247,22.3575369,0.509000003,0.00400000019,20200103227766,563,0x10,0x2,18.4400005,25.1756001,0.0394022726,0.0923935324,1.80172647e-05,30,1.14400005,3
563216200007538,109722821,2458851.7339782803,58851.2282176,12.7605352,0.00921366084,32768,zr,91.8824617,22.3575559,0.610000014,-0.00300000003,20200103228218,563,0x10,0x2,18.7700005,25.2492676,0.0328246616,0.0860947296,1.23724649e-05,30,1.14300001,3
563216200007538,109722865,2458851.7344180723,58851.2286574,12.750433,0.00921166502,32768,zr,91.8824419,22.3575525,0.588,-0.00100000005,20200103228657,563,0x10,0x2,18.6000004,25.2711525,0.0374590792,0.0894086137,1.62955403e-05,30,1.14100003,3
563216200007538,109722912,2458851.7348810644,58851.2291204,12.7567444,0.0092129102,32768,zr,91.8824499,22.3575541,0.58099997,0.00300000003,20200103229109,563,0x10,0x2,18.5,25.2104607,0.0381800458,0.0925402343,1.70375752e-05,30,1.13999999,3
563216200007538,109722956,2458851.735320857,58851.2295602,12.7594385,0.00921344291,32768,zr,91.8824595,22.3575554,0.620000005,-0.00700000022,20200103229560,563,0x10,0x2,18.4799995,25.2761822,0.0390801765,0.0927923471,1.77380989e-05,30,1.13800001,3
563216200007538,109723001,2458851.735772249,58851.2300116,12.7778673,0.00921712629,32768,zr,91.882463,22.3575445,0.588999987,0.00100000005,20200103230012,563,0x10,0x2,18.5799999,25.2976913,0.0368885882,0.0859857053,1.58606272e-05,30,1.13699996,3
563216200007538,109723046,2458851.7362236413,58851.230463,12.7407856,0.00920977537,32768,zr,91.882472,22.3575312,0.479999989,0.0,20200103230463,563,0x10,0x2,18.5100002,25.2544632,0.0394739099,0.0916699395,1.81688138e-05,30,1.13600004,3
563216200007538,109723091,2458851.736675033,58851.2309144,12.7311163,0.00920789409,32768,zr,91.8824576,22.3575405,0.368999988,-0.00200000009,20200103230914,563,0x10,0x2,18.6000004,25.2537518,0.0371755771,0.094921574,1.5881591e-05,30,1.13399994,3
563216200007538,109723136,2458851.737126325,58851.2313657,12.7400026,0.0092096217,32768,zr,91.8824491,22.3575441,0.591000021,0.00100000005,20200103231366,563,0x10,0x2,18.7700005,25.357645,0.0342751779,0.0849250853,1.374966e-05,30,1.13300002,3
563216200007538,109723181,2458851.7375777173,58851.2318171,12.7357359,0.00920879003,32768,zr,91.8824778,22.35753,0.911000013,0.0270000007,20200103231806,563,0x10,0x2,18.5200005,25.3063602,0.0412990116,0.0956114233,1.97553236e-05,30,1.13199997,3
563216200007538,109723225,2458851.7380175088,58851.2322569,12.7650452,0.00921455771,32768,zr,91.8824543,22.3575558,0.704999983,0.00300000003,20200103232257,563,0x10,0x2,18.6200008,25.3208275,0.0383465588,0.0826897174,1.70531766e-05,30,1.13100004,3
563216200007538,109723270,2458851.7384689013,58851.2327083,12.7633352,0.00921421684,32768,zr,91.8824565,22.3575565,0.426999986,0.00100000005,20200103232708,563,0x10,0x2,18.4500008,25.2390938,0.0388975404,0.0875947326,1.75896421e-05,30,1.12899995,3
563216200007538,109723315,2458851.7389202937,58851.2331597,12.7724571,0.00921603944,32768,zr,91.8824703,22.3575359,0.573000014,-0.00100000005,20200103233160,563,0x10,0x2,18.4899998,25.2182407,0.0374208502,0.0885264799,1.62019078e-05,30,1.12800002,3
563216200007538,109723361,2458851.7393716853,58851.2336111,12.7560778,0.00921277888,32768,zr,91.8824523,22.3575476,0.335000008,-0.00300000003,20200103233611,563,0x10,0x2,18.5,25.1817913,0.0381037742,0.0889426544,1.69155737e-05,30,1.12699997,3
563216200007538,109723406,2458851.7398230773,58851.2340625,12.7460403,0.00921080261,32768,zr,91.8824475,22.3575598,0.773999989,-0.00499999989,20200103234062,563,0x10,0x2,18.4099998,25.1167412,0.0392152593,0.0867876634,1.76284939e-05,30,1.125,3
563216200007538,109723451,2458851.7402744694,58851.2345139,12.7647038,0.00921448972,32768,zr,91.8824453,22.3575421,0.815999985,-0.00700000022,20200103234514,563,0x10,0x2,18.3500004,25.0694847,0.0421989933,0.0856169388,2.05894612e-05,30,1.12399995,3
563216200007538,109723496,2458851.7407258614,58851.2349653,12.7545385,0.00921247434,32768,zr,91.882455,22.3575476,0.214000002,-0.00100000005,20200103234965,563,0x10,0x2,18.2600002,25.047245,0.041565761,0.0913653448,1.98766156e-05,30,1.12300003,3
563216200007538,109723541,2458851.7411772534,58851.2354167,12.7329617,0.00920825265,32768,zr,91.8824602,22.357551,0.675999999,-0.00600000005,20200103235405,563,0x10,0x2,18.3600006,25.0225735,0.0428733006,0.0840656832,2.13381445e-05,30,1.12199998,3
563216200007538,109723585,2458851.741617046,58851.2358565,12.7504358,0.00921166595,32768,zr,91.88245250000001,22.357541,0.898999989,-0.0109999999,20200103235856,563,0x10,0x2,18.5200005,25.0901241,0.039054554,0.0908210054,1.75978166e-05,30,1.12100005,3
563216200007538,109723630,2458851.7420684374,58851.2363079,12.7425985,0.00921012834,32768,zr,91.8824527,22.3575527,0.748000026,-0.00600000005,20200103236308,563,0x10,0x2,18.3999996,25.0162525,0.039256312,0.087343201,1.76169797e-05,30,1.11899996,3
563216200007538,109723675,2458851.7425198294,58851.2367593,12.7385054,0.00920933019,32768,zr,91.8824547,22.3575478,1.01499999,0.0109999999,20200103236759,563,0x10,0x2,18.2700005,24.9941425,0.0417809188,0.0921014249,2.00892064e-05,30,1.11800003,3
